2025-10-07 21:00:14.707 | DEBUG    | __main__:__init__:51 - Lade Konfiguration von /home/stephan/projects/wegpiraten/.config/wegpiraten_config.yaml
2025-10-07 21:15:03.583 | DEBUG    | shared_modules.config:_parse_entities:99 - Parsiere Entity-Modell 'payer': {'fields': [{'name': 'payer_id', 'type': 'str', 'primary_key': True, 'excel_column': 'ZdNr'}, {'name': 'name', 'type': 'str', 'excel_column': 'ZD_Name'}, {'name': 'name2', 'type': 'str', 'optional': True, 'excel_column': 'ZD_Name2'}, {'name': 'street', 'type': 'str', 'excel_column': 'ZD_Strasse'}, {'name': 'zip_code', 'type': 'str', 'excel_column': 'ZD_PLZ'}, {'name': 'city', 'type': 'str', 'excel_column': 'ZD_Ort'}, {'name': 'notes', 'type': 'str', 'excel_column': 'Kommentar', 'optional': True}]}
2025-10-07 21:15:03.583 | DEBUG    | shared_modules.config:_parse_entities:99 - Parsiere Entity-Modell 'service_requester': {'fields': [{'name': 'service_requester_id', 'type': 'str', 'primary_key': True, 'excel_column': 'LBNr'}, {'name': 'name', 'type': 'str', 'excel_column': 'Leistungsbesteller'}]}
2025-10-07 21:15:03.583 | DEBUG    | shared_modules.config:_parse_entities:99 - Parsiere Entity-Modell 'invoice_data': {'fields': [{'name': 'invoice_number', 'type': 'str', 'primary_key': True, 'excel_column': 'Rechnungs-Nr'}, {'name': 'client_id', 'type': 'str', 'excel_column': 'Klient-Nr.'}, {'name': 'service_date', 'type': 'str', 'excel_column': 'Leistungsdatum', 'format': '${date_format}', 'is_position': True}, {'name': 'service_type', 'type': 'str', 'excel_column': 'Betreuungstyp'}, {'name': 'travel_time', 'type': 'float', 'excel_column': 'Fahrtzeit', 'format': '${numeric_format}', 'decimals': 2, 'is_position': True, 'sum': True}, {'name': 'direct_time', 'type': 'float', 'excel_column': 'Direkt', 'format': '${numeric_format}', 'decimals': 2, 'is_position': True, 'sum': True}, {'name': 'indirect_time', 'type': 'float', 'excel_column': 'Indirekt', 'format': '${numeric_format}', 'decimals': 2, 'is_position': True, 'sum': True}, {'name': 'billable_hours', 'type': 'float', 'excel_column': 'Sollstunden', 'format': '${numeric_format}', 'decimals': 2, 'is_position': True, 'sum': True}, {'name': 'hourly_rate', 'type': 'currency', 'excel_column': 'Stundensatz', 'format': '${currency_format}', 'decimals': 2, 'is_position': False, 'sum': False}, {'name': 'total_hours', 'type': 'float', 'excel_column': 'Stunden', 'format': '${numeric_format}', 'decimals': 2, 'is_position': True, 'sum': True}, {'name': 'total_costs', 'type': 'currency', 'excel_column': 'Kosten', 'format': '${currency_format}', 'is_position': True, 'sum': True}, {'name': 'service_requester_name', 'type': 'str', 'excel_column': 'Leistungsbesteller'}, {'name': 'payer_id', 'type': 'str', 'excel_column': 'ZDNR'}]}
2025-10-07 21:15:03.584 | DEBUG    | shared_modules.config:__init__:64 - Konfiguration erfolgreich geladen und validiert.
2025-10-07 21:15:04.388 | DEBUG    | shared_modules.config:get_decrypted_secret:163 - Versuche Secret 'SHEET_PASSWORD_ENC' mit Fernet-Key 'FERNET_KEY' zu entschlüsseln.
2025-10-07 21:15:04.391 | DEBUG    | shared_modules.config:get_decrypted_secret:170 - Secret erfolgreich entschlüsselt.
2025-10-07 21:16:26.710 | DEBUG    | shared_modules.config:__init__:51 - Lade Konfiguration von /home/stephan/projects/wegpiraten/.config/wegpiraten_config.yaml
2025-10-07 21:16:26.711 | DEBUG    | shared_modules.config:_parse_section:90 - Parsiere Abschnitt 'structure': {'prj_root': '/home/stephan/projects/wegpiraten', 'shared_data_path': '/mnt/c/Users/micro/OneDrive/Shared/Beatus/Wegpiraten Unterlagen', 'output_path': 'output', 'template_path': 'templates', 'tmp_path': '.tmp', 'log_path': '.logs', 'local_data_path': 'data', 'graphics': 'graphics'}
2025-10-07 21:16:26.711 | DEBUG    | shared_modules.config:_parse_section:90 - Parsiere Abschnitt 'database': {'sqlite_db_name': 'Wegpiraten Datenbank.sqlite3', 'db_name': 'Wegpiraten Datenbank.xlsx', 'db_encrypted': True}
2025-10-07 21:16:26.711 | DEBUG    | shared_modules.config:_parse_section:90 - Parsiere Abschnitt 'formatting': {'locale': 'de_CH', 'currency': 'CHF', 'currency_format': '#,##0.00 ¤', 'date_format': 'dd.MM.yyyy', 'numeric_format': '#,##0.00'}
2025-10-07 21:16:26.711 | DEBUG    | shared_modules.config:_parse_section:90 - Parsiere Abschnitt 'service_provider': {'name': 'Wegpiraten GmbH', 'street': 'Alpenstrasse 2', 'zip_code': '3800', 'city': 'Interlaken', 'phone': '+41 (0)76 790 67 56', 'email': 'info@wegpiraten.ch', 'website': 'www.wegpiraten.ch', 'uid': 'CHE-123.456.789 MWST', 'bank': 'Bank EKI Genossenschaft', 'iban': 'CH07 0839 3053 8385 3915 1'}
2025-10-07 21:16:26.712 | DEBUG    | shared_modules.config:_parse_section:90 - Parsiere Abschnitt 'templates': {'invoice_template_name': 'rechnungsvorlage.docx', 'sheet_name': 'Pivot Rechnungsdaten', 'reporting_template': 'zeiterfassungsboegen.xlsx', 'client_sheet_name': 'MD_Klienten'}
2025-10-07 21:16:26.712 | DEBUG    | shared_modules.config:_parse_entities:99 - Parsiere Entity-Modell 'employee': {'fields': [{'name': 'emp_id', 'type': 'str', 'primary_key': True, 'excel_column': 'PersNr'}, {'name': 'first_name', 'type': 'str', 'excel_column': 'Vorname'}, {'name': 'last_name', 'type': 'str', 'excel_column': 'Nachname'}, {'name': 'fte', 'type': 'float', 'excel_column': 'FTE', 'format': '${numeric_format}'}, {'name': 'notes', 'type': 'str', 'excel_column': 'Kommentar', 'optional': True}]}
2025-10-07 21:16:26.712 | DEBUG    | shared_modules.config:_parse_entities:99 - Parsiere Entity-Modell 'client': {'fields': [{'name': 'client_id', 'type': 'str', 'primary_key': True, 'excel_column': 'KlientNr'}, {'name': 'social_security_number', 'type': 'str', 'excel_column': 'SozVersNr'}, {'name': 'first_name', 'type': 'str', 'excel_column': 'Vorname'}, {'name': 'last_name', 'type': 'str', 'excel_column': 'Nachname'}, {'name': 'short_code', 'type': 'str', 'excel_column': 'Kürzel'}, {'name': 'payer_id', 'type': 'str', 'excel_column': 'ZdNr'}, {'name': 'service_requester_id', 'type': 'str', 'excel_column': 'LbNr'}, {'name': 'start_date', 'type': 'str', 'excel_column': 'Beginn', 'format': '${date_format}'}, {'name': 'end_date', 'type': 'str', 'excel_column': 'Ende', 'format': '${date_format}', 'optional': True}, {'name': 'employee_id', 'type': 'str', 'excel_column': 'MA_ID'}, {'name': 'allowed_hours_per_month', 'type': 'float', 'optional': True, 'excel_column': 'Stunden pro Monat', 'format': '${numeric_format}', 'sum': True}, {'name': 'service_type', 'type': 'str', 'excel_column': 'SPF / BBT'}, {'name': 'notes', 'type': 'str', 'excel_column': 'Kommentar', 'optional': True}]}
2025-10-07 21:16:26.712 | DEBUG    | shared_modules.config:_parse_entities:99 - Parsiere Entity-Modell 'payer': {'fields': [{'name': 'payer_id', 'type': 'str', 'primary_key': True, 'excel_column': 'ZdNr'}, {'name': 'name', 'type': 'str', 'excel_column': 'ZD_Name'}, {'name': 'name2', 'type': 'str', 'optional': True, 'excel_column': 'ZD_Name2'}, {'name': 'street', 'type': 'str', 'excel_column': 'ZD_Strasse'}, {'name': 'zip_code', 'type': 'str', 'excel_column': 'ZD_PLZ'}, {'name': 'city', 'type': 'str', 'excel_column': 'ZD_Ort'}, {'name': 'notes', 'type': 'str', 'excel_column': 'Kommentar', 'optional': True}]}
2025-10-07 21:16:26.712 | DEBUG    | shared_modules.config:_parse_entities:99 - Parsiere Entity-Modell 'service_requester': {'fields': [{'name': 'service_requester_id', 'type': 'str', 'primary_key': True, 'excel_column': 'LBNr'}, {'name': 'name', 'type': 'str', 'excel_column': 'Leistungsbesteller'}]}
2025-10-07 21:16:26.712 | DEBUG    | shared_modules.config:_parse_entities:99 - Parsiere Entity-Modell 'invoice_data': {'fields': [{'name': 'invoice_number', 'type': 'str', 'primary_key': True, 'excel_column': 'Rechnungs-Nr'}, {'name': 'client_id', 'type': 'str', 'excel_column': 'Klient-Nr.'}, {'name': 'service_date', 'type': 'str', 'excel_column': 'Leistungsdatum', 'format': '${date_format}', 'is_position': True}, {'name': 'service_type', 'type': 'str', 'excel_column': 'Betreuungstyp'}, {'name': 'travel_time', 'type': 'float', 'excel_column': 'Fahrtzeit', 'format': '${numeric_format}', 'decimals': 2, 'is_position': True, 'sum': True}, {'name': 'direct_time', 'type': 'float', 'excel_column': 'Direkt', 'format': '${numeric_format}', 'decimals': 2, 'is_position': True, 'sum': True}, {'name': 'indirect_time', 'type': 'float', 'excel_column': 'Indirekt', 'format': '${numeric_format}', 'decimals': 2, 'is_position': True, 'sum': True}, {'name': 'billable_hours', 'type': 'float', 'excel_column': 'Sollstunden', 'format': '${numeric_format}', 'decimals': 2, 'is_position': True, 'sum': True}, {'name': 'hourly_rate', 'type': 'currency', 'excel_column': 'Stundensatz', 'format': '${currency_format}', 'decimals': 2, 'is_position': False, 'sum': False}, {'name': 'total_hours', 'type': 'float', 'excel_column': 'Stunden', 'format': '${numeric_format}', 'decimals': 2, 'is_position': True, 'sum': True}, {'name': 'total_costs', 'type': 'currency', 'excel_column': 'Kosten', 'format': '${currency_format}', 'is_position': True, 'sum': True}, {'name': 'service_requester_name', 'type': 'str', 'excel_column': 'Leistungsbesteller'}, {'name': 'payer_id', 'type': 'str', 'excel_column': 'ZDNR'}]}
2025-10-07 21:16:26.712 | DEBUG    | shared_modules.config:__init__:64 - Konfiguration erfolgreich geladen und validiert.
2025-10-07 21:16:27.878 | DEBUG    | shared_modules.config:get_decrypted_secret:163 - Versuche Secret 'SHEET_PASSWORD_ENC' mit Fernet-Key 'FERNET_KEY' zu entschlüsseln.
2025-10-07 21:16:27.881 | DEBUG    | shared_modules.config:get_decrypted_secret:170 - Secret erfolgreich entschlüsselt.
2025-10-07 21:16:34.883 | INFO     | __main__:fetch_reporting_data:64 - Führe Reporting-Query für Monat 2025-10 aus.
2025-10-07 21:16:34.884 | INFO     | __main__:get_db_connection:41 - Öffne SQLite-DB: /home/stephan/projects/wegpiraten/data/Wegpiraten Datenbank.sqlite3
2025-10-07 21:16:34.893 | INFO     | __main__:fetch_reporting_data:67 - 53 relevante Datensätze für Zeiterfassungs-Sheets geladen.
2025-10-07 21:16:34.895 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 0: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K23-13', '...yee_last_name': 'Smith'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.895 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 1: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K23-33', '...yee_last_name': 'Smith'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.895 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 2: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K23-47', '...yee_last_name': 'Smith'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.896 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 3: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K23-52', '...yee_last_name': 'Smith'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.896 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 4: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K23-53', '..._last_name': 'Eggimann'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.896 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 5: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-12', '...yee_last_name': 'Smith'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.897 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 6: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-14', '...ee_last_name': 'Gerner'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.897 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 7: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-15', '...ee_last_name': 'Gerner'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.897 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 8: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-21', '...yee_last_name': 'Kloos'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.898 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 9: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-23', '..._last_name': 'Eggimann'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.898 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 10: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-25', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.898 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 11: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-27', '..._last_name': 'Eggimann'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.898 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 12: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-28', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.899 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 13: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-3', 's...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.899 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 14: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-37', '..._last_name': 'Eggimann'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.899 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 15: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-42', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.900 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 16: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-43', '...yee_last_name': 'Smith'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.900 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 17: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-45', '...yee_last_name': 'Smith'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.901 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 18: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-46', '..._last_name': 'Eggimann'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.901 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 19: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-50', '...yee_last_name': 'Smith'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.901 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 20: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K24-51', '...yee_last_name': 'Smith'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.902 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 21: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-10', '..._last_name': 'Eggimann'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.902 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 22: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-11', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.902 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 23: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-17', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.903 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 24: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-18', '..._last_name': 'Eggimann'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.903 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 25: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-19', '..._last_name': 'Eggimann'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.903 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 26: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-22', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.904 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 27: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-24', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.904 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 28: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-26', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.904 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 29: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-30', '...yee_last_name': 'Kloos'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.904 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 30: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-31', '...ee_last_name': 'Gerner'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.905 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 31: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-34', '...ee_last_name': 'Gerner'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.905 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 32: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-35', '...ee_last_name': 'Gerner'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.905 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 33: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-36', '...yee_last_name': 'Kloos'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.906 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 34: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-38', '...ee_last_name': 'Gerner'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.906 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 35: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-39', '...yee_last_name': 'Kloos'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.906 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 36: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-40', '...yee_last_name': 'Kloos'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.906 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 37: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-41', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.907 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 38: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-44', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.907 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 39: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-48', '...yee_last_name': 'Wloka'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.907 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 40: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-49', '...yee_last_name': 'Wloka'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.907 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 41: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-5', 's...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.908 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 42: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-54', '...yee_last_name': 'Kloos'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.908 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 43: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-55', '...ee_last_name': 'Kläsi'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.908 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 44: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-56', '...yee_last_name': 'Smith'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.909 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 45: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-58', '...yee_last_name': 'Kloos'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.909 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 46: 1 validation error for ReportingRowModel
service_type
  Field required [type=missing, input_value={'client_id': 'K25-6', 's...ee_last_name': 'Gerner'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.909 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 47: 3 validation errors for ReportingRowModel
employee_first_name
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
employee_last_name
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
service_type
  Field required [type=missing, input_value={'client_id': 'K25-60', '...ployee_last_name': None}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.910 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 48: 3 validation errors for ReportingRowModel
employee_first_name
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
employee_last_name
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
service_type
  Field required [type=missing, input_value={'client_id': 'K25-61', '...ployee_last_name': None}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.910 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 49: 3 validation errors for ReportingRowModel
employee_first_name
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
employee_last_name
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
service_type
  Field required [type=missing, input_value={'client_id': 'K25-62', '...ployee_last_name': None}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.911 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 50: 3 validation errors for ReportingRowModel
employee_first_name
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
employee_last_name
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
service_type
  Field required [type=missing, input_value={'client_id': 'K25-63', '...ployee_last_name': None}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.11/v/missing
2025-10-07 21:16:34.911 | ERROR    | __main__:fetch_reporting_data:75 - Ungültige Reporting-Daten in Zeile 51: 1 validation error for ReportingRowModel
service_type
